"Ano";"Órgão Superior";"Órgão";"Unidade Gestora";"Categoria";"Origem";"Espécie";"Detalhamento";"Orçamento Atualizado (Valor Previsto)";"Receita Realizada (Valor Arrecadado)";"% Previsto/Realizado";"Valor Lançado";
"2026";"25000 - Ministério da Fazenda";"25801 - Receita Federal do Brasil";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110102 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-MUL.JUR";"55.226,00";"3.182.420,27";"5762,54%";"0,00";
"2026";"39000 - Ministério dos Transportes";"39252 - Departamento Nacional de Infraestrutura de Transportes";"393003 - DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"6.443.176,00";"1.131.234,05";"17,56%";"0,00";
"2026";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"2 - Receitas de Capital";"23 - Amortizações de Empréstimos";"231 - AMORTIZACAO DE EMPRESTIMOS";"23110601 - AMORTIZACAO DE EMPRESTIMOS CONTRATUAIS-PRINC.";"6.390.896.740,00";"899.840.298,21";"14,08%";"0,00";
"2026";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19111101 - MUL.P/DESCUMP.OBRIG.PREVID.ACESSORIA-PRINC.";"62.069.122,00";"5.377.756,00";"8,66%";"0,00";
"2026";"26000 - Ministério da Educação";"26442 - Universidade da Integração Internacional da Lusofonia Afro-Brasileira";"158565 - UNIV.DA INTEG.INTERN.DA LUSOF.AFRO-BRASILEIRA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"41.277,00";"0,00";"0,00%";"0,00";
"2026";"25000 - Ministério da Fazenda";"25801 - Receita Federal do Brasil";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11150208 - IOF-DEMAIS OPERACOES-JUROS DA DIVIDA ATIVA";"0,00";"25.108.423,79";"0,00%";"0,00";
"2026";"20000 - Presidência da República";"20116 - Fundo de Imprensa Nacional";"110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"1 - Receitas Correntes";"15 - Receita Industrial";"151 - Receita da indústria extrativa mineral";"15110101 - RECEITA INDUSTRIAL-PRINCIPAL";"94.146.908,00";"25.080.301,68";"26,64%";"0,00";
"2026";"40000 - Ministério do Trabalho e Emprego";"38901 - Fundo de Amparo ao Trabalhador";"380910 - COORD-GERAL DE ORCAMENTO, FINANCAS CGOF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220701 - RESTIT.PARCELAS SEG.DESEMPR.REC.INDEV.-PRINC.";"15.821.700,00";"3.891.321,98";"24,59%";"0,00";
"2026";"26000 - Ministério da Educação";"26411 - Instituto Federal de Educação, Ciência e Tecnologia do Sudeste de Minas Gerais";"158123 - INSTITUTO FED CIENCIA TECNOL SUDESTE MG";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.";"0,00";"34.645,08";"0,00%";"0,00";
"2026";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"154047 - FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"302.439,00";"142.731,10";"47,19%";"0,00";
"2026";"26000 - Ministério da Educação";"26448 - Universidade Federal do Sul e Sudeste do Pará";"158718 - UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210111 - REMUNERACAO DE DEP.BANCARIOS-GERAL-PRINC.";"85.371,00";"48.525,98";"56,84%";"0,00";
"2026";"26000 - Ministério da Educação";"26256 - Centro Federal de Educação Tecnológica Celso Suckow da Fonseca";"153010 - CENTRO FED.DE EDUC.TECNOL.CELSO S.DA FONSECA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"79.261,00";"10.604,75";"13,38%";"0,00";
"2026";"33000 - Ministério da Previdência Social";"37202 - Instituto Nacional do Seguro Social";"510002 - INSS/SETORIAL ORCAMENTARIA E FINANCEIRA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220402 - RESTITUICAO BENEFICIOS ASSISTENCIAIS-MUL.JUR.";"0,00";"2.427,97";"0,00%";"0,00";
"2026";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"254420 - FUNDACAO OSWALDO CRUZ";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110301 - SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"52.398,00";"66.000,00";"125,96%";"0,00";
"2026";"26000 - Ministério da Educação";"26236 - Universidade Federal Fluminense";"153056 - UNIVERSIDADE FEDERAL FLUMINENSE";"1 - Receitas Correntes";"15 - Receita Industrial";"151 - Receita da indústria extrativa mineral";"15110101 - RECEITA INDUSTRIAL-PRINCIPAL";"50.127,00";"48.263,26";"96,28%";"0,00";
"2026";"32000 - Ministério de Minas e Energia";"20302 - Nuclebrás Equipamentos Pesados S.A.";"113208 - NUCLEBRAS EQUIPAMENTOS PESADOS S/A-NUCLEP";"1 - Receitas Correntes";"15 - Receita Industrial";"151 - Receita da indústria extrativa mineral";"15110101 - RECEITA INDUSTRIAL-PRINCIPAL";"42.023.076,00";"814.028,97";"1,94%";"0,00";
"2026";"22000 - Ministério da Agricultura e Pecuária";"22202 - Empresa Brasileira de Pesquisa Agropecuária";"135037 - EMBRAPA/SETORIAL";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"3.603.082,00";"498.753,66";"13,84%";"0,00";
"2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"22204 - Departamento Nacional de Obras Contra as Secas";"113802 - DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS/UO";"2 - Receitas de Capital";"22 - Alienação de Bens";"222 - Alienação de bens imóveis";"22210101 - ALIENACAO DE BENS IMOVEIS EM GERAL-PRINC.";"3.086.566,00";"737.777,71";"23,90%";"0,00";
"2026";"26000 - Ministério da Educação";"26282 - Universidade Federal de Viçosa";"154051 - UNIVERSIDADE FEDERAL DE VICOSA";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"10.298.571,00";"1.923.712,38";"18,68%";"0,00";
"2026";"49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar";"22211 - Companhia Nacional de Abastecimento";"135100 - COMPANHIA NACIONAL DE ABASTECIMENTO";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19229901 - OUTRAS RESTITUICOES-PRINCIPAL";"1.414.049,00";"343.234,95";"24,27%";"0,00";
"2026";"26000 - Ministério da Educação";"26252 - Universidade Federal de Campina Grande";"158195 - UNIVERSIDADE FEDERAL DE CAMPINA GRANDE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"22.469,73";"0,00%";"0,00";
"2026";"26000 - Ministério da Educação";"26428 - Instituto Federal de Educação, Ciência e Tecnologia de Brasília";"158143 - IFB - REITORIA - BRASILIA-DF";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"13.473,00";"249.311,64";"1850,45%";"0,00";
"2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"20701 - Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis";"193034 - INSTITUTO BRASILEIRO DO MEIO AMBIENTE/MATRIZ";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210401 - TAXA DE CONTROLE E FISC.AMBIENTAL-PRINCIPAL";"430.935.912,00";"93.618.326,09";"21,72%";"0,00";
"2026";"22000 - Ministério da Agricultura e Pecuária";"22000 - Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101 - COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210303 - CONT.S/APOSTAS EM COMPETICOES HIPICAS-DIV.AT.";"107.929,00";"474,26";"0,44%";"0,00";
"2026";"53000 - Ministério da Integração e do Desenvolvimento Regional";"22204 - Departamento Nacional de Obras Contra as Secas";"113802 - DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS/UO";"1 - Receitas Correntes";"14 - Receita Agropecuária";"141 - Receita da produção vegetal";"14110101 - RECEITA AGROPECUARIA-PRINCIPAL";"15.981,00";"284,00";"1,78%";"0,00";
"2026";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"0,00";"19.080.071,51";"0,00%";"0,00";
"2026";"39000 - Ministério dos Transportes";"39252 - Departamento Nacional de Infraestrutura de Transportes";"393003 - DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"5.463.601,00";"1.394.496,42";"25,52%";"0,00";
"2026";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"7 - Receitas Correntes - intra-orçamentárias";"71 - Impostos, Taxas e Contribuições de Melhoria";"712 - Taxas";"71210211 - TAXA FISCALIZACAO DE INSTALACAO-PRINC.-INTRA";"92.108,00";"60.344,49";"65,51%";"0,00";
"2026";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"323028 - AGENCIA NACIONAL DE ENERGIA ELETRICA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13450322 - UTILIZ.REC.HIDRICOS-DEMAIS EMPRESAS-MUL.JUR.";"0,00";"467.777,03";"0,00%";"0,00";
"2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44208 - Serviço Florestal Brasileiro";"440088 - SETORIAL PROG.ORCAMENTARIA E FINANCEIRA-SFB";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13460111 - CONCESSAO FLORESTAS NACIONAIS-VAL.MIN.-PRINC.";"19.385.611,00";"2.206.661,11";"11,38%";"0,00";
"2026";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12140124 - CONT.PREV.EMPREG.-OPT.SIMP.NAC-DIV.AT-MUL.JUR";"417.162.742,00";"246.292.619,58";"59,04%";"0,00";
"2026";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL";"0,00";"1.841.907,28";"0,00%";"0,00";
"2026";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210921 - CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"152.764.346,00";"36.652.189,46";"23,99%";"0,00";
"2026";"47000 - Ministério do Planejamento e Orçamento";"25205 - Fundação Instituto Brasileiro de Geografia e Estatística";"114601 - FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"312.335,00";"68.952,61";"22,08%";"0,00";
"2026";"52000 - Ministério da Defesa";"31280 - Caixa de Construções de Casas para o Pessoal da Marinha do Brasil";"778001 - CCCPM - OPERAC. DOS FIN. IMOB E SIMP";"1 - Receitas Correntes";"16 - Receita de Serviços";"164 - Serviços e Atividades Financeiras";"16410101 - RETORNO DE OP.,JUR.E ENC.FINANCEIROS-PRINC.";"86.934.474,00";"25.805.416,39";"29,68%";"0,00";
"2026";"26000 - Ministério da Educação";"26258 - Universidade Tecnológica Federal do Paraná";"153019 - UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"208.950,00";"45.493,48";"21,77%";"0,00";
"2026";"26000 - Ministério da Educação";"26291 - Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior";"154999 - CAPES - DIFERENCA CAMBIAL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL";"0,00";"- 48.654,43";"0,00%";"0,00";
"2026";"39000 - Ministério dos Transportes";"39250 - Agência Nacional de Transportes Terrestres";"393001 - AGENCIA NACIONAL DE TRANSPORTES TERRESTRES";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110103 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-DIV.AT.";"123.584.592,00";"12.594.556,49";"10,19%";"0,00";
"2026";"25000 - Ministério da Fazenda";"25801 - Receita Federal do Brasil";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11199902 - OUTROS IMPOSTOS-MULTAS E JUROS";"2.343.935,00";"474.805.486,72";"20256,77%";"0,00";
"2026";"30000 - Ministério da Justiça e Segurança Pública";"30911 - Fundo Nacional de Segurança Pública";"200331 - FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"1 - Receitas Correntes";"13 - Receita Patrimonial";"139 - Demais receitas patrimoniais";"13910111 - PART.UNIAO EM RECEITA LOTERIA FEDERAL-PRINC.";"9.156.751,00";"1.385.050,59";"15,13%";"0,00";
"2026";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19221101 - RESTIT.DEC.APLIC.IRREG.REC.ELEITORAIS-PRINC.";"0,00";"11.357.311,06";"0,00%";"0,00";
"2026";"25201 - Banco Central do Brasil - Orçamento Fiscal e Seguridade Social";"25201 - Banco Central do Brasil - Orçamento Fiscal e Seguridade Social - Unidades com vínculo direto";"173057 - BANCO CENTRAL DO BRASIL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"34.104.240,00";"14.522.918,20";"42,58%";"0,00";
"2026";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19111311 - MULT.LEG.ANTICORRUP.PROC.ADM.RESPONS.-PRINC.";"22.842.765,00";"930.215,28";"4,07%";"0,00";
"2026";"24000 - Ministério da Ciência, Tecnologia e Inovação";"20301 - Comissão Nacional de Energia Nuclear";"113209 - CNEN-ORCAMENTO E FINANCAS";"1 - Receitas Correntes";"15 - Receita Industrial";"151 - Receita da indústria extrativa mineral";"15110102 - RECEITA INDUSTRIAL-MULTAS E JUROS";"0,00";"140.231,87";"0,00%";"0,00";
"2026";"52000 - Ministério da Defesa";"52211 - Caixa de Financiamento Imobiliário da Aeronáutica";"123001 - CAIXA FINANCIAMENTO IMOBILIARIO AERONAUTICA";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"5.107.931,00";"33.524,83";"0,66%";"0,00";
"2026";"26000 - Ministério da Educação";"26271 - Fundação Universidade de Brasília";"154040 - FUNDACAO UNIVERSIDADE DE BRASILIA - UNB";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"39.608.036,00";"7.618.559,67";"19,23%";"0,00";
"2026";"42000 - Ministério da Cultura";"34902 - Fundo Nacional de Cultura";"340002 - COORDENACAO-GERAL DE PROG. ORC.E FINANCEIRA";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210401 - CONDECINE-PRINCIPAL";"830.594.418,00";"561.625.308,44";"67,62%";"0,00";
"2026";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"20701 - Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis";"193034 - INSTITUTO BRASILEIRO DO MEIO AMBIENTE/MATRIZ";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público";"19319901 - BENS,DIR.VAL.PERD.POD.PUB-DEM.INFR.-PRINC.";"0,00";"29.104,78";"0,00%";"0,00";
"2026";"20000 - Presidência da República";"20415 - Empresa Brasil de Comunicação";"115406 - EMPRESA BRASIL DE COMUNICACAO S.A";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210111 - REMUNERACAO DE DEP.BANCARIOS-GERAL-PRINC.";"29.869.308,00";"9.717.619,08";"32,53%";"0,00";
"2026";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210111 - REMUNERACAO DE DEP.BANCARIOS-GERAL-PRINC.";"13.619.768.101,00";"1.956.989.210,09";"14,37%";"0,00";
"2026";"52000 - Ministério da Defesa";"52211 - Caixa de Financiamento Imobiliário da Aeronáutica";"123001 - CAIXA FINANCIAMENTO IMOBILIARIO AERONAUTICA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210111 - REMUNERACAO DE DEP.BANCARIOS-GERAL-PRINC.";"9.746.361,00";"3.604.210,15";"36,98%";"0,00";
"2026";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"323100 - 55607306534CAMENTARIA E FINANCEIRA - ANM";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13440203 - COMPENS.FINANC.EXPL.RECURSOS MINERAIS-DIV.AT.";"21.345.664,00";"4.787.376,62";"22,43%";"0,00";
"2026";"52000 - Ministério da Defesa";"52131 - Comando da Marinha";"852001 - DPC - FUNDO DESENV.ENSINO PROF.MARITIMO";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12190621 - CONTR.DESENV.ENSINO PROF.MARIT.-PARCEL-PRINC.";"0,00";"- 6.198,25";"0,00%";"0,00";
"2026";"40000 - Ministério do Trabalho e Emprego";"38901 - Fundo de Amparo ao Trabalhador";"380910 - COORD-GERAL DE ORCAMENTO, FINANCAS CGOF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"1.671.860,00";"3.959.228,37";"236,82%";"0,00";
"2026";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"154032 - FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"34.605,00";"5.970,76";"17,25%";"0,00";
"2026";"26000 - Ministério da Educação";"26000 - Ministério da Educação - Unidades com vínculo direto";"150014 - SUBSECRETARIA DE PLANEJ. E ORCAMENTO SPO(MEC)";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL";"378.954.228,00";"1.593.958,10";"0,42%";"0,00";
"2026";"26000 - Ministério da Educação";"26412 - Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais";"158137 - INST.FED.DE EDUC.CIENCIA TEC DO SUL DE MINAS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110211 - CONC,PERM,AUT,CES.DIR.USO IMV.PUB-GER-PRINC.";"123.458,00";"20.311,95";"16,45%";"0,00";
"2026";"26000 - Ministério da Educação";"26235 - Universidade Federal de Goiás";"153052 - UNIVERSIDADE FEDERAL DE GOIAS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"896.381,00";"188.978,94";"21,08%";"0,00";
"2026";"26000 - Ministério da Educação";"26421 - Instituto Federal de Educação, Ciência e Tecnologia de Rondônia";"158148 - INST. FED. DE EDUC.,CIENC. E TEC. DE RONDONIA";"1 - Receitas Correntes";"14 - Receita Agropecuária";"141 - Receita da produção vegetal";"14110101 - RECEITA AGROPECUARIA-PRINCIPAL";"164.095,00";"78.347,11";"47,74%";"0,00";
"2026";"41000 - Ministério das Comunicações";"41231 - Agêncial Nacional de Telecomunicações";"413001 - AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE";"1 - Receitas Correntes";"13 - Receita Patrimonial";"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";"13330411 - CESS.DIR.USO.RADFRQ-NAO.P.ORBITAIS/PRC";"325.108,00";"638.883,52";"196,51%";"0,00";
"2026";"52000 - Ministério da Defesa";"52131 - Comando da Marinha";"773001 - DIRETORIA DE FINANCAS DA MARINHA-SISTEMA-PAIS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13410331 - ROY.EXC.PETRO.PLAT-COM.ANT.3/12/12-DEM.-PRINC";"556.452.781,00";"98.034.449,60";"17,62%";"0,00";
"2026";"56000 - Ministério das Cidades";"29205 - Empresa de Trens Urbanos de Porto Alegre";"275060 - EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210111 - REMUNERACAO DE DEP.BANCARIOS-GERAL-PRINC.";"19.093.083,00";"6.363.334,67";"33,33%";"0,00";
"2026";"41000 - Ministério das Comunicações";"41903 - Fundo para o Desenvolvimento Tecnológico das Telecomunicações";"410007 - FUNDO P/O DESENV.TECNOL.DAS TELECOMUNICACOES";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210921 - CONTR.S/REC.BRT EMP.PREST.SERV.TELECOM-PRINC.";"285.160.114,00";"68.417.423,06";"23,99%";"0,00";
"2026";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"194 - MULTAS E JUROS DE MORA DAS REC.DE CAPITAL";"19440502 - MUL.JUR.MORA AMRT.EMPR-PRG.OP.OF.CRED-MUL.JUR";"0,00";"2.643.556,62";"0,00%";"0,00";
"2026";"26000 - Ministério da Educação";"26404 - Instituto Federal de Educação, Ciência e Tecnologia Baiano";"158129 - INST FED DE EDUC CIENC E TECNOLOGIA BAIANO";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"83.789,00";"20.902,73";"24,95%";"0,00";
"2026";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210901 - TX.AUTORIZ.DISTRIB.GRATUITA PREMIOS-PRINCIPAL";"48.964.899,00";"13.668.976,99";"27,92%";"0,00";
"2026";"26000 - Ministério da Educação";"26232 - Universidade Federal da Bahia";"153038 - UNIVERSIDADE FEDERAL DA BAHIA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"1.401.999,00";"406.359,62";"28,98%";"0,00";
"2026";"26000 - Ministério da Educação";"26257 - Centro Federal de Educação Tecnológica de Minas Gerais";"153015 - CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"373.453,00";"55.323,73";"14,81%";"0,00";
"2026";"52000 - Ministério da Defesa";"52904 - Fundo do Exército";"167999 - FDO EXERCITO - DIFERENCA CAMBIAL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"- 2.014,75";"0,00%";"0,00";
"2026";"26000 - Ministério da Educação";"26244 - Universidade Federal do Rio Grande do Sul";"153114 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL";"0,00";"38.853,00";"0,00%";"0,00";
